Longitud;Latitud;Name;Nombre_PAF;Departamento;Ciudad
-66.147925;-17.39287778;BUN;BUN Atm Cooperativa San Pedro Cochabamba;COCHABAMBA;COCHABAMBA
-66.15340278;-17.39815278;BUN;116 BUN ATM Ag Calatayud CBBA;COCHABAMBA;COCHABAMBA
-66.16861389;-17.39365278;BUN;BUN Atm Agencia Blanco Galindo Cochabamba;COCHABAMBA;COCHABAMBA
-66.15535;-17.39415;BUN;BUN Atm 02 Sucursal Cochabamba ;COCHABAMBA;COCHABAMBA
-66.16013611;-17.39118333;BUN;BUN Atm Junín Cochabamba;COCHABAMBA;COCHABAMBA
-66.27861564;-17.39679024;BUN;Atm Agencia Quillacollo Cochabamba;COCHABAMBA;QUILLACOLLO
-65.41915556;-16.97426667;BUN;BUN Atm Agencia Villa Tunari Cochabamba;COCHABAMBA;VILLA TUNARI
-64.86563333;-17.03498889;BUN; Atm Agencia Ivirgarzama Cochabamba;COCHABAMBA;IVIRGARZAMA
-66.14813542;-17.3871438;BUN;BUN Atm Aniceto Arce Cochabamba;COCHABAMBA;COCHABAMBA
-66.14339444;-17.37380278;BUN;BUN Atm Colegio San Agustin Cochabamba;COCHABAMBA;COCHABAMBA
-66.15616944;-17.40501111;BUN;BUN Atm Mercado La Cancha Cochabamba;COCHABAMBA;COCHABAMBA
-66.16568056;-17.37876111;BUN;BUN Atm El Cristo Redentor Cochabamba;COCHABAMBA;COCHABAMBA
-66.15196111;-17.38281111;BUN;BUN Atm Oquendo Cochabamba;COCHABAMBA;COCHABAMBA
-66.15798056;-17.39718056;BUN;BUN Atm Ayacucho Cochabamba;COCHABAMBA;COCHABAMBA
-66.15768889;-17.40261111;BUN;BUN Atm Terminal Buses Cochabamba;COCHABAMBA;COCHABAMBA
-66.07687778;-10.99930833;BUN;BUN Atm Agencia Riberalta Beni;BENI;RIBERALTA
-65.75808611;-19.58163611;BUN;BUN ATM Av. Villazon Potosi;POTOSI;POTOSI
-65.25921111;-19.04656667;BUN;BUN ATM 01 Sucursal Sucre;CHUQUISACA;SUCRE
-65.25913056;-19.04658889;BUN;BUN ATM 02 Sucursal Sucre;CHUQUISACA;SUCRE
-65.25524722;-19.04012222;BUN;BUN ATM Mercado Negro Sucre;CHUQUISACA;SUCRE
-64.73435975;-21.53302151;BUN;Atm Sucursal Tarija;TARIJA;TARIJA
-64.73166111;-21.53511111;BUN;BUN 147 ATM Cosset;TARIJA;TARIJA
-64.72514444;-21.54083889;BUN;BUN Atm Av. La Paz Tarija;TARIJA;TARIJA
-64.72193333;-21.54260556;BUN;BUN Atm Universidad Saracho Tarija;TARIJA;TARIJA
-64.34303611;-22.73171944;BUN;BUN Atm Agencia Bermejo;TARIJA;BERMEJO
-63.12443889;-17.771175;BUN;BUN Atm Hipermaxi Pampa de la Isla Santa Cruz;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.15656667;-17.40821944;BUN;BUN Atm Agencia La Cancha Cochabamba;COCHABAMBA;COCHABAMBA
-63.203125;-17.772475;BUN;ATM BUN Supermercado IC Norte Santa Cruz;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.17885556;-17.41426389;BUN;BUN Atm Aeropuerto Cochabamba;COCHABAMBA;COCHABAMBA
-68.10651667;-16.52329167;BUN;Atm  ALTO OBRAJES;LA PAZ;LA PAZ
-68.17138889;-16.500925;BUN;ATM  Juan Pablo II ;LA PAZ;EL ALTO
-68.17140278;-16.50093889;BUN;ATM Ag. Juan Pablo II;LA PAZ;EL ALTO
-66.15676389;-17.39542222;BUN;ATM Ag Recaudadora de Impuestos - Jordan;COCHABAMBA;COCHABAMBA
-65.25425;-19.03377222;BUN;ATM Mercado Campesino;CHUQUISACA;SUCRE
-68.12433056;-16.50893056;BUN;ATM 1 ISABEL LA CATOLICA;LA PAZ;LA PAZ
-68.12431111;-16.50892222;BUN;ATM 2 Isabel la Católica;LA PAZ;LA PAZ
-68.13316185;-16.49646972;BUN;Atm Camara de Diputados;LA PAZ;LA PAZ
-68.13193611;-16.49514444;BUN;ATM CONTRALORIA;LA PAZ;LA PAZ
-68.11716389;-16.49573333;BUN;ATM VILLA COPACABANA;LA PAZ;LA PAZ
-68.13305556;-16.49949444;BUN;ATM 03 OF. CENTRAL LA PAZ ;LA PAZ;LA PAZ
-68.13330556;-16.49943611;BUN;ATM BUN OF. CENTRAL LA PAZ;LA PAZ;LA PAZ
-68.10646111;-16.52725556;BUN;ATM CALLE 11 OBRAJES;LA PAZ;LA PAZ
-65.75315833;-19.58750556;BUN;Atm Sucursal Potosi;POTOSI;POTOSI
-68.09612222;-16.54055;BUN;ATM ACADEMIA POLICIAS;LA PAZ;LA PAZ
-68.08736667;-16.53176667;BUN;ATM MEGACENTER IRPAVI;LA PAZ;LA PAZ
-65.35075833;-10.811325;BUN;ATM BUN 203 GUAYARAMERIN;BENI;GUAYARAMERIN
-68.12868611;-16.497375;BUN;Atm Mercado Yungas;LA PAZ;LA PAZ
-66.15345;-17.39811944;BUN;ATM AG. CALATAYUD;COCHABAMBA;COCHABAMBA
-65.18023056;-18.20191389;BUN;ATM - AIQUILE;COCHABAMBA;AIQUILE
-63.20574167;-17.78511389;BUN;286 BUN ATM ROCA Y CORONADO ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.39470343;-17.35526538;BUN;287 BUN ATM PORTACHUELO;SANTA CRUZ;PORTACHUELO
-62.995525;-17.75502222;BUN;288 BUN ATM - COTOCA;SANTA CRUZ;COTOCA
-68.16417778;-16.50905556;BUN;ATM 1 - AG. 6 DE MARZO;LA PAZ;EL ALTO
-66.15126111;-17.38042222;BUN;ATM - CINE CENTER;COCHABAMBA;COCHABAMBA
-66.15267222;-17.38915556;BUN;ATM C. ANTEZANA Y ECUADOR;COCHABAMBA;COCHABAMBA
-66.58671111;-18.42326389;BUN;296 BUN ATM - LLALLAGUA;POTOSI;LLALLAGUA
-68.06772778;-16.54090556;BUN;ATM MUÑOZ REYES - COTA COTA;LA PAZ;LA PAZ
-66.27870278;-17.39417778;BUN;ATM - BLANCO GALINDO Y PACHECO;COCHABAMBA;QUILLACOLLO
-64.10895833;-18.48998056;BUN;303 BUN ATM - AG. VALLEGRANDE;SANTA CRUZ;VALLEGRANDE
-68.17696111;-16.50911389;BUN;ATM - AEROPUERTO;LA PAZ;EL ALTO
-59.75439722;-18.33140278;BUN;306 BUN ATM . AG. ROBORE;SANTA CRUZ;ROBORE
-63.68039981;-22.01704309;BUN;ATM 1 - AG. YACUIBA;TARIJA;YACUIBA
-63.68043644;-22.01702467;BUN;ATM 2 - AG. YACUIBA;TARIJA;YACUIBA
-63.25444167;-17.34196111;BUN;309 BUN ATM . SUPERMERCADO LUJAN;SANTA CRUZ;MONTERO
-68.13639167;-16.49751667;BUN;Atm Gran Centro Cotel La Paz;LA PAZ;LA PAZ
-57.79844167;-18.96604722;BUN;310 BUN ATM - AG. PUERTO SUAREZ;SANTA CRUZ;PUERTO SUAREZ
-63.17336389;-17.77640833;BUN;312 BUN ATM - URUGUAY Y VELASCO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16683889;-17.75986111;BUN;313 BUN ATM AV- ALEMANA ENTRE 3 Y 4 ANILLO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16208889;-17.78942778;BUN;314 BUN ATM - BIMODAL;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16650556;-17.72857222;BUN;317 BUN ATM HIPER SUPERCENTER;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16353889;-17.78232778;BUN;318 BUN ATM - SURTIDOR BIOPETROL;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-60.95915;-16.37406389;BUN;319 BUN ATM . AG. SAN IGNACIO DE VELASCO;SANTA CRUZ;SAN IGNACIO DE VELASCO
-63.16633889;-17.51299722;BUN;ATM - Agencia . WARNES;SANTA CRUZ;WARNES
-63.18388333;-17.81851111;BUN;323 BUN ATM - SANTOS DUMONT;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.14778167;-17.78735833;BUN;"324 BUN ATM - SURTIDOR ""EL PORVENIR""";SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-64.74250833;-21.52109722;BUN;332 BUN ATM - AG- MERCADO CAMPESINO;TARIJA;TARIJA
-66.169975;-17.38362222;BUN;ATM - AV. PERU Y AENKE ;COCHABAMBA;COCHABAMBA
-66.16145;-17.39284167;BUN;ATM - PLAZA CORAZONISTAS;COCHABAMBA;COCHABAMBA
-68.15874167;-16.509325;BUN;ATM - VILLA DOLORES;LA PAZ;EL ALTO
-65.24579314;-19.04681724;BUN;ATM - AV. LAS AMERICAS;CHUQUISACA;SUCRE
-68.13219722;-16.50039167;BUN;ATM - YPFB;LA PAZ;LA PAZ
-68.12224444;-16.50158333;BUN;ATM 1 - DIAZ ROMERO;LA PAZ;LA PAZ
-68.12218333;-16.50154167;BUN;ATM 2 - DIAZ ROMERO;LA PAZ;LA PAZ
-68.08695556;-16.52435;BUN;ATM MERCADO IRPAVI;LA PAZ;LA PAZ
-68.14836111;-16.49403611;BUN;ATM - CALATAYUD;LA PAZ;LA PAZ
-68.15160278;-16.52421111;BUN;ATM SATÉLITE - PLAN 405;LA PAZ;EL ALTO
-66.15681944;-17.37685833;BUN;ATM - AV. SAN TA CRUZ;COCHABAMBA;COCHABAMBA
-66.15326944;-17.41229444;BUN;ATM - AV. 6 DE AGOSTO;COCHABAMBA;COCHABAMBA
-66.17592222;-17.371825;BUN;ATM  MELCHOR PEREZ DE HOLGUIN;COCHABAMBA;COCHABAMBA
-66.20605833;-17.392675;BUN;ATM - CAJA NAL DE SALUD - BLANCO GALINDO;COCHABAMBA;COCHABAMBA
-66.14791389;-17.39159444;BUN;ATM - AG. SUCRE (San Pedro);COCHABAMBA;COCHABAMBA
-66.15384444;-17.39478056;BUN;ATM CORTE DE JUSTICIA - AV. SAN MARTIN;COCHABAMBA;COCHABAMBA
-66.14234444;-17.37924167;BUN;ATM -  Rotanda BOTANICO;COCHABAMBA;COCHABAMBA
-66.03926389;-17.40030278;BUN;Atm Agencia Sacaba;COCHABAMBA;SACABA
-66.16226111;-17.36870833;BUN;ATM CALA CALA;COCHABAMBA;COCHABAMBA
-66.17971944;-17.38845278;BUN;ATM - IC NORTE MELCHOR PEREZ DE HOLGUIN;COCHABAMBA;COCHABAMBA
-63.20124722;-17.79273333;BUN;360 BUN ATM - PIRAI II;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.25905556;-19.04905278;BUN;361 BUN  ATM - AG. SECTOR PUBLICO;CHUQUISACA;SUCRE
-63.14529444;-17.82228889;BUN;365 BUN ATM - . ag.PLAN 3000;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-62.02344167;-16.13462778;BUN;366 BUN ATM - AG. EXT CONCEPCION;SANTA CRUZ;CONCEPCION
-65.75248889;-19.58806944;BUN;368 BUN ATM 2 - psj, BOULEVAR;POTOSI;POTOSI
-66.82555494;-20.4640975;BUN;Atm Agencia Uyuni;POTOSI;UYUNI
-65.59502222;-22.09026944;BUN;372 BUN ATM - VILLAZON;POTOSI;VILLAZON
-65.75653889;-19.58663056;BUN;373 BUN ATM - CAMACHO (Potosi);POTOSI;POTOSI
-67.5308331;-14.44218845;BUN;BUN 377 AGENCIA RURRENABAQUE;BENI;RURRENABAQUE
-66.07684444;-10.99938889;BUN;379 BUN ATM 2 RIBERALTA;BENI;RIBERALTA
-63.18006389;-17.78373056;BUN;BUN 386 ATM AG. RECAUDADORA SANTACRUZ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.17276111;-17.37705278;BUN;ATM HIPERMAXI JUANA DE LA ROSA;COCHABAMBA;COCHABAMBA
-65.26496111;-19.03997222;BUN;TENIS SUCRE;CHUQUISACA;SUCRE
-63.17177778;-17.7897;BUN;ATM Agencia Viedma;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.13387778;-16.49536389;BUN;ATM Plaza Murillo II;LA PAZ;LA PAZ
-65.26169167;-19.05114167;BUN;BUN 403 Atm Supermercado SAS;CHUQUISACA;SUCRE
-63.13448611;-17.79778611;BUN;BUN 406 Atm Hipermaxi Villa Primero de Mayo;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.19073889;-16.53523333;BUN;Atm Villa Adela;LA PAZ;EL ALTO
-64.73435601;-21.53302334;BUN;Atm Central Tarija II;TARIJA;TARIJA
-66.13860833;-17.42035278;BUN;Atm Wayra Kasa;COCHABAMBA;COCHABAMBA
-62.88109167;-17.809575;BUN;BUN 410 ATM San Julian ;SANTA CRUZ;SAN JULIAN
-63.47019167;-21.26306667;BUN;BUN 411 Atm Agencia Villamontes;TARIJA;VILLAMONTES
-68.17482222;-16.49882778;BUN;ATM 16 de Julio;LA PAZ;EL ALTO
-64.90205278;-14.83426389;BUN;BUN 417 ATM Agencia Central Trinidad II;BENI;TRINIDAD
-65.83624722;-17.54741944;BUN;Atm Punata;COCHABAMBA;PUNATA
-66.18214722;-17.39370833;BUN;Atm Hipermaxi Blanco Galindo;COCHABAMBA;COCHABAMBA
-68.12070833;-16.48093611;BUN;ATM Villa Fatima I;LA PAZ;LA PAZ
-65.76731667;-19.57010556;BUN;BUN 439 Atm Murillo;POTOSI;POTOSI
-68.13211389;-16.49578889;BUN;Atm Colón ;LA PAZ;LA PAZ
-66.27293333;-17.39304167;BUN;Atm Terminal Quillacollo;COCHABAMBA;QUILLACOLLO
-68.144275;-16.49491389;BUN;Atm Uyustus II;LA PAZ;LA PAZ
-67.10365556;-17.96916111;BUN;BUN 449 Atm Avenida del Ejercito;ORURO;ORURO
-63.19556944;-17.76253611;BUN;BUN 451 ATM Agencia Equipetrol;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.22732778;-17.82707778;BUN;BUN 452 Atm Agencia Doble Via La Guardia;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-67.11395278;-17.968525;BUN;BUN 453 ATM Supermercado Global;ORURO;ORURO
-68.15221111;-16.52336389;BUN;ATM Agencia Ciudad Satelite;LA PAZ;EL ALTO
-66.24188056;-17.39117222;BUN;ATM AGENCIA COLCAPIRHUA;COCHABAMBA;COLCAPIRHUA
-66.1469;-17.36764167;BUN;ATM AGENCIA CIRCUNVALACION;COCHABAMBA;COCHABAMBA
-65.42737222;-13.74411667;BUN;BUN 466 ATM Agencia Santa Ana del Yacuma;BENI;SANTA ANA DEL YACUMA
-66.74572778;-14.85780556;BUN;BUN 467 ATM Agencia San Borja;BENI;TRINIDAD
-65.75556389;-19.57983611;BUN;BUN 471 Atm Agencia Sumac Orcko;POTOSI;POTOSI
-68.119075;-16.50926111;BUN;ATM ESTADO MAYOR;LA PAZ;LA PAZ
-68.13671667;-16.50296389;BUN;ATM AGENCIA SAN PEDRO I;LA PAZ;LA PAZ
-68.1367;-16.50298333;BUN;ATM AGENCIA SAN PEDRO II;LA PAZ;LA PAZ
-67.11069722;-17.9508;BUN;BUN 476 ATM PLAZA PAGADOR;ORURO;ORURO
-67.11130833;-17.97651111;BUN;BUN 477 ATM VELASCO GALVARRO;ORURO;ORURO
-64.74824444;-21.53861111;BUN;BUN 485 Atm Agencia Senac;TARIJA;TARIJA
-66.15851111;-17.38467222;BUN;ATM Sucursal Cochabamba II;COCHABAMBA;COCHABAMBA
-64.74249167;-21.52116111;BUN;BUN 489 Atm Agencia Mercado Campesino II;TARIJA;TARIJA
-68.11710556;-16.49395556;BUN;Atm Agencia Villa Copacabana;LA PAZ;LA PAZ
-66.319575;-17.39597778;BUN;Atm Agencia Vinto;COCHABAMBA;VINTO
-66.15118333;-17.41038056;BUN; Atm Agencia 6 de Agosto;COCHABAMBA;COCHABAMBA
-63.23283056;-17.11828333;BUN;Atm Agencia Mineros;SANTA CRUZ;MINEROS
-66.18175556;-17.36213889;BUN;Atm Agencia Simón Lopez;COCHABAMBA;COCHABAMBA
-67.72783889;-16.18876667;BUN;Atm Agencia Coroico;LA PAZ;COROICO
-63.212075;-17.78509444;BUN;BUN 505 Atm Hipermaxi Roca y Coronado;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19659167;-19.79028611;BUN;BUN 506 ATM AGENCIA CHARAGUA;SANTA CRUZ;CHARAGUA
-68.20547222;-16.49024444;BUN;Atm Agencia Rio Seco;LA PAZ;EL ALTO
-68.77379167;-11.04445;BUN;Atm 9 de Febrero;PANDO;COBIJA
-68.76521944;-11.02429722;BUN;Atm 27 de Mayo;PANDO;COBIJA
-63.87456944;-18.179125;BUN;Atm Agencia Samaipata;SANTA CRUZ;SAMAIPATA
-68.7597;-11.02285833;BUN;Atm Central Autobanco;PANDO;COBIJA
-65.76013056;-19.58293056;BUN;Atm Avenida Antofagasta;POTOSI;POTOSI
-68.12729444;-16.5103;BUN;Atm Agencia Plaza Abaroa La Paz;LA PAZ;LA PAZ
-68.13022778;-16.50237222;BUN;Atm Federico Zuazo Entel;LA PAZ;LA PAZ
-63.18276389;-17.81448611;BUN;Atm Agencia Santos Dumont;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.15967778;-16.50903056;BUN;Atm Agencia Villa Dolores;LA PAZ;EL ALTO
-66.27618333;-17.39344167;BUN;Atm Agencia Integracion Quillacollo;COCHABAMBA;QUILLACOLLO
-63.19109444;-17.77973333;BUN;Atm Universidad A.G.R.M;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.29910556;-16.65203611;BUN;Atm Agencia Viacha;LA PAZ;VIACHA
-66.84223056;-18.28442778;BUN;Atm Agencia Huanuni;ORURO;HUANUNI
-68.13308611;-16.49947778;BUN;Atm 01 Oficina Central La Paz;LA PAZ;LA PAZ
-68.13300278;-16.49948889;BUN;Atm 02 Oficina Central La Paz;LA PAZ;LA PAZ
-66.15533611;-17.39399722;BUN;Atm Agencia 25 de Mayo;COCHABAMBA;COCHABAMBA
-68.16222778;-16.50538056;BUN;Atm Agencia El Alto 2;LA PAZ;EL ALTO
-68.16223056;-16.50538333;BUN;Atm Agencia El Alto 3;LA PAZ;EL ALTO
-68.13299167;-16.49950278;BUN;Atm 6 Oficina Central;LA PAZ;LA PAZ
-65.34013056;-17.94193056;BUN;Atm Agencia Mizque;COCHABAMBA;MIZQUE
-65.15126389;-16.99668611;BUN;Atm Agencia Chimore;COCHABAMBA;CHIMORE
-66.15625;-17.40291389;BUN;Atm San Antonio;COCHABAMBA;COCHABAMBA
-68.13538889;-16.49928333;BUN;ATM PALACIO DE COMUNICACIONES (Interior);LA PAZ;LA PAZ
-60.73958543;-17.84387246;BUN;BUN ATM - AG. SAN JOSE DE CHIQUITOS;SANTA CRUZ;SAN JOSE DE CHIQUITOS
-68.16419444;-16.50896111;BUN;ATM 2 AG. 6 de Marzo;LA PAZ;EL ALTO
-68.13480833;-16.49649444;BUN;Atm Shopping Norte La Paz;LA PAZ;LA PAZ
-63.16128333;-17.76493889;BUN;Atm 2 Agencia Mutualista;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-64.53638889;-17.19812222;BUN;Atm Agencia Entre Rios;COCHABAMBA;ENTRE RIOS
-68.12303333;-16.49830556;BUN;Atm Agencia Miraflores La Paz;LA PAZ;LA PAZ
-66.22103889;-17.338675;BUN;Atm Agencia Tiquipaya;COCHABAMBA;TIQUIPAYA
-62.71958056;-17.65999444;BUN;Atm Agencia Pailon;SANTA CRUZ;PAILON
-67.12916832;-17.97951198;BUN;Atm Agencia Sud;ORURO;ORURO
-68.13688889;-16.49332778;BUN;Atm Agencia Montes La Paz;LA PAZ;LA PAZ
-64.70886667;-21.54715278;BUN;Atm Aeropuerto Oriel Lea Plaza;TARIJA;TARIJA
-68.13700833;-16.49318333;BUN;Atm Agencia Montes II;LA PAZ;LA PAZ
-68.14233889;-16.49783056;BUN;Atm Agencia Gran Poder;LA PAZ;LA PAZ
-65.25644722;-19.04696111;BUN;Atm Sia Oficina Central Sucre;CHUQUISACA;SUCRE
-68.13300278;-16.49948889;BUN;Atm Sia Oficina Central La Paz;LA PAZ;LA PAZ
-68.16220582;-16.50540164;BUN;Atm SIA Agencia El Alto;LA PAZ;EL ALTO
-63.184725;-17.78009722;BUN;Atm Sia Calle Seoane;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.75979722;-11.02283333;BUN;Atm Sia Oficina Central Pando;PANDO;COBIJA
-66.15543333;-17.39410833;BUN;Atm Sia Comteco;COCHABAMBA;COCHABAMBA
-65.75252778;-19.588;BUN;Atm Sia Agencia Villa Imperial;POTOSI;POTOSI
-66.77406667;-18.90129722;BUN;Atm Agencia Challapata;ORURO;CHALLAPATA
-68.14468889;-16.49138611;BUN;Atm Teleferico Estacion Central;LA PAZ;LA PAZ
-68.164625;-16.49752222;BUN;Atm Teleferico 16 de Julio;LA PAZ;EL ALTO
-68.68535833;-16.04108611;BUN;Atm Agencia Achacachi;LA PAZ;ACHACACHI
-68.18569722;-16.58153611;BUN;Atm Agencia Senkata;LA PAZ;EL ALTO
-68.13114722;-16.50449167;BUN;Atm A.F.P. Futuro La Paz;LA PAZ;LA PAZ
-65.21164816;-20.6406827;BUN;Atm Agencia Camargo;CHUQUISACA;CAMARGO
-68.14452222;-16.49370556;BUN;Atm Agencia Uyustus;LA PAZ;LA PAZ
-68.07510278;-16.53667778;BUN;Atm Agencia Achumani;LA PAZ;LA PAZ
-66.16045833;-17.43249167;BUN;Atm Agencia Panamericana;COCHABAMBA;COCHABAMBA
-64.71646389;-21.53381667;BUN;Atm Agencia Circunvalacion;TARIJA;TARIJA
-65.93256111;-17.59101667;BUN;Atm Agencia Cliza;COCHABAMBA;CLIZA
-64.73798056;-21.53487778;BUN;Atm Ballivian;TARIJA;TARIJA
-68.16218889;-16.50538889;BUN;Atm Agencia El Alto 4;LA PAZ;EL ALTO
-67.11016667;-17.96260278;BUN;Atm Parque de la Union;ORURO;ORURO
-63.13198889;-17.83555;BUN;Atm Hipermaxi Paurito;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.38049167;-17.99023889;BUN;Atm Agencia El Torno;SANTA CRUZ;EL TORNO
-63.134625;-17.797025;BUN;Atm Agencia Villa 1ro de Mayo;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-62.51018333;-16.27535833;BUN;Atm Agencia San Javier;SANTA CRUZ;SAN JAVIER
-68.13502778;-16.49726667;BUN;Atm Edficio Cotel II La Paz;LA PAZ;LA PAZ
-67.21961111;-17.63962222;BUN;Atm Agencia Caracollo;ORURO;CARACOLLO
-68.12135;-16.50391111;BUN;Atm Parque Triangular La Paz;LA PAZ;LA PAZ
-67.90947778;-17.23980278;BUN;Atm Agencia Patacamaya;LA PAZ;PATACAMAYA
-69.08726944;-16.16484444;BUN;Atm Agencia Copacabana;LA PAZ;COPACABANA
-69.03555;-16.56446389;BUN;Atm Agencia Desaguadero;LA PAZ;DESAGUADERO
-68.15204722;-16.49899444;BUN;Atm Agencia El Tejar;LA PAZ;LA PAZ
-68.1907;-16.53522778;BUN;Atm 2 Agencia Villa Adela;LA PAZ;EL ALTO
-67.09855;-17.97027222;BUN;Atm Agencia Tagarete;ORURO;ORURO
-68.13325278;-16.49946389;BUN;Atm Calle Loayza Oficina Central La Paz;LA PAZ;LA PAZ
-68.17226944;-16.49108056;BUN;Atm Agencia Ballivian;LA PAZ;EL ALTO
-64.72493611;-21.53740278;BUN;Atm Belgrano;TARIJA;TARIJA
-68.13304167;-16.50154444;BUN;Atm Agencia El Prado 1;LA PAZ;LA PAZ
-68.13304167;-16.50154444;BUN;Atm Agencia El Prado 2;LA PAZ;LA PAZ
-63.18267222;-17.78229444;BUN;Atm Of. Lobby Central 1;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18266944;-17.7823;BUN;Atm Of. Lobby Central 2;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.07331389;-16.530575;BUN;Atm Mercado Achumani La Paz;LA PAZ;LA PAZ
-68.12368889;-16.50003889;BUN;Atm Stadium Hernando Siles La Paz;LA PAZ;LA PAZ
-66.154;-17.39425;BUN;Atm Corte de Justicia 2;COCHABAMBA;COCHABAMBA
-58.39971944;-16.36149722;BUN;Atm Agencia San Matias;SANTA CRUZ;SAN MATIAS
-65.75657222;-19.58492222;BUN;Atm Avenida Civica;POTOSI;POTOSI
-65.75641389;-19.58806389;BUN;Atm Multicentro Entel;POTOSI;POTOSI
-68.15041111;-16.51803333;BUN;Atm Teleferico Satelite;LA PAZ;EL ALTO
-68.13035;-16.514775;BUN;Atm Teleferico Sopocachi;LA PAZ;LA PAZ
-68.16397778;-16.50628889;BUN;Atm Galeria Illimani;LA PAZ;EL ALTO
-63.17440278;-17.74671389;BUN;Atm Entel Santa Cruz;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17197222;-17.80776667;BUN;Atm La Barranca;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.13151389;-16.50061667;BUN;Atm Plaza Camacho;LA PAZ;LA PAZ
-68.13466111;-16.49876944;BUN;Atm Obelisco;LA PAZ;LA PAZ
-68.11608611;-16.51912778;BUN;Atm Teleferico Estacion Libertador;LA PAZ;LA PAZ
-68.13303611;-16.50155278;BUN;Atm Agencia El Prado 4;LA PAZ;LA PAZ
-68.12902778;-16.51440278;BUN;Atm Plaza España La Paz;LA PAZ;LA PAZ
-65.64070779;-14.99693764;BUN;Atm Oficina Externa San Ignacio de Moxos;BENI;SAN IGNACIO DE MOXOS
-63.17826119;-17.75992882;BUN;Atm Hipermaxi Norte;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.13546822;-16.50909894;BUN;Atm Plaza El Condor;LA PAZ;LA PAZ
-64.71371328;-21.54069118;BUN;Atm Juan XXIII;TARIJA;TARIJA
-65.171992;-19.21461632;BUN;ATM AEROPUERTO ALCANTARI;CHUQUISACA;SUCRE
-63.14339572;-17.76051716;BUN;Atm Agencia Parque Industrial ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.74066166;-21.82762097;BUN;Atm Agencia Carapari;TARIJA;CARAPARI
-67.10915174;-17.9552236;BUN;Atm Cinco Esquinas;ORURO;ORURO
-67.1074188;-17.94645818;BUN;Atm Avenida Al Valle;ORURO;ORURO
-63.18279479;-17.81456991;BUN;Atm 2 Agencia Santos Dumont ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-67.56374722;-15.83306667;BUN;Atm Agencia Caranavi La Paz;LA PAZ;CARANAVI
-68.12038889;-16.51333611;BUN;Atm Multicine La Paz;LA PAZ;LA PAZ
-63.18534918;-15.89079737;BUN;Atm Agencia Ascencion de Guarayos;SANTA CRUZ;ASCENCION DE GUARAYOS
-65.24873821;-19.03951777;BUN;ATM TERMINAL OSTRIA;CHUQUISACA;SUCRE
-65.13298462;-20.10221345;BUN;Atm Agencia San Lucas;CHUQUISACA;SAN LUCAS
-65.25912244;-19.03641389;BUN;Atm Agencia Avenida del Maestro;CHUQUISACA;SUCRE
-68.07022222;-16.54565278;BUN;ATM Hipermaxi Los Pinos La Paz;LA PAZ;LA PAZ
-67.11068134;-17.95321635;BUN;Atm Agencia Campo Jordan Norte;ORURO;ORURO
-64.71270611;-21.54312524;BUN;Atm Agencia Aeropuerto;TARIJA;TARIJA
-64.30291726;-19.30778932;BUN;Atm Agencia Padilla;CHUQUISACA;PADILLA
-68.06217061;-16.5188568;BUN;Atm Hipermaxi Achumani;LA PAZ;LA PAZ
-63.95758999;-19.804954;BUN;Atm Agencia Monteagudo;CHUQUISACA;MONTEAGUDO
-68.13411389;-16.495675;BUN;Atm Plaza Murillo La Paz;LA PAZ;LA PAZ
-64.91903105;-14.82246779;BUN;Atm Aeropuerto ;BENI;TRINIDAD
-64.90412806;-14.83300495;BUN;Atm Seduca Trinidad;BENI;TRINIDAD
